"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1684587346849849344","Fri Jul 28 01:53:50 +0000 2023","0","@BPJSKesehatanRI @pacareminten .min kalo pindah bpjs mandiri ke pbi apakah harus pakai surat pengantsr puskesmas?","1684743936739561473","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/ahavsah/status/1684743936739561473","1282703039510372353","ahavsah"
"1684491447545004032","Fri Jul 28 01:48:20 +0000 2023","0","@BPJSKesehatanRI Hasilnya kaya gini kak berarti saya benar ya datanya tinggal ngurus ke bpjsnya? https://t.co/JxtzOCZA68","1684742553894318080","https://pbs.twimg.com/media/F2Foa7jbsAASFLG.jpg","BPJSKesehatanRI","in","sby","0","1","0","https://twitter.com/depikana/status/1684742553894318080","106001974","depikana"
"1684587346849849344","Fri Jul 28 01:14:49 +0000 2023","0","@BPJSKesehatanRI cek dm min ","1684734118398169088","","BPJSKesehatanRI","in","Jakarta","0","1","0","https://twitter.com/pacareminten/status/1684734118398169088","854614195014258690","pacareminten"
"1684491447545004032","Fri Jul 28 01:01:56 +0000 2023","0","@BPJSKesehatanRI Memastikan terinquery nya dimana dan gimana kak?","1684730876096376832","","BPJSKesehatanRI","in","sby","0","1","0","https://twitter.com/depikana/status/1684730876096376832","106001974","depikana"
"1684459378915823617","Fri Jul 28 00:17:37 +0000 2023","0","@BPJSKesehatanRI Kalau untuk menambah anggota keluarga lain yang akan didaftarkan apakah caranya tetap sama?","1684719723228123136","","BPJSKesehatanRI","in","Possay","0","1","0","https://twitter.com/segomambhu/status/1684719723228123136","1554484903546585088","segomambhu"
"1684635796006133760","Fri Jul 28 00:09:43 +0000 2023","0","@BPJSKesehatanRI Mau nanya nanya di dm nih tapi ga bisa dm mimin","1684717735518105600","","BPJSKesehatanRI","in","Bekasi, Jawa Barat","0","0","0","https://twitter.com/afathiahana/status/1684717735518105600","261120009","afathiahana"
"1684114173016539137","Thu Jul 27 23:10:28 +0000 2023","0","@BPJSKesehatanRI program rehab bpjs mencekik masyarakat miskin bohong yang bilang program rehab membantu masa rehab bisa berjalan lebih dari 1 tahun tanpa ada kompensasi buat orang kaya memang membantu tapi tidak bagi masyarakat miskin dimana harus dibedakan @jokowi","1684702824788287489","","BPJSKesehatanRI","in","","0","0","0","https://twitter.com/ninamarta12/status/1684702824788287489","1618519805631561731","ninamarta12"
"1684459378915823617","Thu Jul 27 22:15:13 +0000 2023","0","@BPJSKesehatanRI Semisal nama tersebut udah terdaftar oleh dinsos langkah selanjutnya bagaimana min?","1684688922805481479","","BPJSKesehatanRI","in","Possay","0","1","0","https://twitter.com/segomambhu/status/1684688922805481479","1554484903546585088","segomambhu"
"1684682426109603843","Thu Jul 27 21:49:24 +0000 2023","0","@BPJSKesehatanRI pagi min saya ingin bertanya. Apakah seorang pasien yg punya 2 penyakit berbeda dgn memiliki 2 rujukan (rujukan ke RSUP dan rujukan ke RS tipe C) bisa menggunakan BPJS kesehatan utk berobat di hari yg sama?","1684682426109603843","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/SMilloow/status/1684682426109603843","1339791815264727040","SMilloow"
"1684607411477434368","Thu Jul 27 16:51:20 +0000 2023","0","@BPJSKesehatanRI halo barusan saya bayar tagihan bpjs yg nunggak sebesar 3 5jt via mbanking @BNI tp saldo udah berkurang status bpjs masih dalam penangguhan pembayaran &amp; riwayat transfer jg ngga ada tuh gmn ya?","1684607411477434368","","BPJSKesehatanRI","in","","2","1","0","https://twitter.com/kiranafika/status/1684607411477434368","35237609","kiranafika"
"1684522143420383233","Thu Jul 27 16:30:20 +0000 2023","0","@BPJSKesehatanRI Pembaruan KK dimana ya? BPJS nya ikut kantor info dari HRD kantor sudah di update tapi di aplikasi mobile masih sama.","1684602127388381184","","BPJSKesehatanRI","in","Jakarta","0","0","0","https://twitter.com/kemalaw/status/1684602127388381184","51113238","kemalaw"
"1684598027435360256","Thu Jul 27 16:14:02 +0000 2023","0","@BPJSKesehatanRI kalau ganti faskes pertama lewat aplikasi JKN apakah bisa langsung daftar pelayanan (antrean) atau ada jeda waktu untuk bisa daftar pelayanan (antrean) yg sudah dipilih?","1684598027435360256","","BPJSKesehatanRI","in","","0","0","0","https://twitter.com/clarahasiholan/status/1684598027435360256","577229915","clarahasiholan"
"1676956435874455553","Thu Jul 27 15:06:16 +0000 2023","0","@BPJSKesehatanRI Permisi admin ini sudah 14 hari lebih tapi belum muncul tagihan dan keterangan masih penangguhan. Itu kenapa ya?","1684580972510183424","","BPJSKesehatanRI","in","","0","0","0","https://twitter.com/maujadiapaaya/status/1684580972510183424","1169979105300738049","maujadiapaaya"
"1684571963791114242","Thu Jul 27 14:30:28 +0000 2023","0","@BPJSKesehatanRI halo min kalo mau ubah nama anak dari bayi nyonya xxx ke nama asli gimana ya? Dah coba cari di app tapi ga nemu menunya ","1684571963791114242","","BPJSKesehatanRI","in","","0","0","0","https://twitter.com/ayukusumma/status/1684571963791114242","89430897","ayukusumma"
"1680139835942776833","Thu Jul 27 14:10:39 +0000 2023","0","@BPJSKesehatanRI Nomor nik dan kk bayi saya tidak sesuai dan gak bisa di ganti itu gimana ya?","1684566974494576640","","BPJSKesehatanRI","in","Jakarta","0","0","0","https://twitter.com/ShinSarahwati/status/1684566974494576640","522907684","ShinSarahwati"
"1684461830457237504","Thu Jul 27 13:48:13 +0000 2023","0","@BPJSKesehatanRI Oh iya min mau tanya lagi kalau mau buat dengan KK baru tapi nik kpla keluarga nya sudah terdaftar aktif sebagai PBI gmn ya ?","1684561330559504384","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/QueenSh34535131/status/1684561330559504384","1676614089286778880","QueenSh34535131"
"1684556077449515008","Thu Jul 27 13:37:33 +0000 2023","0","@BPJSKesehatanRI Baik min trmksh bnyk infonys","1684558646808842240","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/QueenSh34535131/status/1684558646808842240","1676614089286778880","QueenSh34535131"
"1684549188309372929","Thu Jul 27 13:34:49 +0000 2023","0","@BPJSKesehatanRI Iya kak js nonaktif nya krn premi. Nah dulu bpjs nya bareng sama ibu tp skrng ibu udah ga ada. Rencana mau aktifin lgi sekarang satu KK sama suami. Misal mau diurus ke kantor langsung perlu bawa KTP juga? Kebetulan KTP nya msh diurus belum jadi kalo bawa yg sementara bisa/ga?","1684557960394186752","","BPJSKesehatanRI","in","She/Her","0","1","0","https://twitter.com/real__vvnb/status/1684557960394186752","941714000999432194","real__vvnb"
"1684461830457237504","Thu Jul 27 13:34:17 +0000 2023","0","@BPJSKesehatanRI Min cara reaktivasi PBI gmna? Lewat online bisa ngga mohon info nya","1684557825643798532","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/QueenSh34535131/status/1684557825643798532","1676614089286778880","QueenSh34535131"
"1684556077449515008","Thu Jul 27 13:27:21 +0000 2023","0","@BPJSKesehatanRI mlm min mau tanya cara aktivasi kembali PBI yang nonaktif ( tidak di tanggung) gmna ya aktivasi kmbli lwt online bisa ngga?","1684556077449515008","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/QueenSh34535131/status/1684556077449515008","1676614089286778880","QueenSh34535131"
"1684543978887335936","Thu Jul 27 12:39:16 +0000 2023","0","@BPJSKesehatanRI selamat malam Min. kalo KIS dari pemerintah apakah bisa ganti tempat faskes juga? terima kasih","1684543978887335936","","BPJSKesehatanRI","in","SGU-YK","0","2","0","https://twitter.com/gerbelgerdep/status/1684543978887335936","1438098595253682179","gerbelgerdep"
"1684124809356251137","Thu Jul 27 12:29:16 +0000 2023","0","@BPJSKesehatanRI @panitiaqrbn @jokowi Oke besok saya coba pagi pagi kalo masih offline nangis aja saya","1684541460547530752","","BPJSKesehatanRI","in","UN Village","0","0","0","https://twitter.com/wereusupa/status/1684541460547530752","1189363441107996672","wereusupa"
"1684526575797276673","Thu Jul 27 11:57:14 +0000 2023","0","@BPJSKesehatanRI Diaplikasi sy rujukanx hilang min. Padahal baru dipakai berobat 2x itu gimana ya?","1684533401238528000","","BPJSKesehatanRI","in","☄neverland","0","2","0","https://twitter.com/medell_/status/1684533401238528000","457215531","medell_"
"1684461830457237504","Thu Jul 27 11:55:18 +0000 2023","0","@BPJSKesehatanRI Yg saya tanyakan ini bisa langsung di daftarkan atau tidak jika sifatnya urgency pasiean sudah masuk opname?","1684532913176727552","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/ha_dist/status/1684532913176727552","376684546","ha_dist"
"1684530674420817921","Thu Jul 27 11:46:24 +0000 2023","0","@BPJSKesehatanRI min untuk daftar aplikasi mobilejkn pengiriman kode OTP nya perlu pulsa ya?","1684530674420817921","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/lucitasiska/status/1684530674420817921","1025707202","lucitasiska"
"1683452510240133120","Thu Jul 27 11:45:01 +0000 2023","0","@BPJSKesehatanRI Sudah wa tapi tidak ada balasan sampai skrg cuma auto reply saja dm ig juga hanya dapet template jawaban yg sama berulang2 min tlg solusinya terima kasih","1684530324905283584","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/neversayneveer7/status/1684530324905283584","1106600674907713538","neversayneveer7"
"1683452510240133120","Thu Jul 27 11:42:37 +0000 2023","0","@BPJSKesehatanRI Sudah di cek min tapi masih nonaktif sampe sekarang dan statusnya juga masih penangguhan pembayaran jadinya tidak bisa melakukan pembayaran ada solusi kah min?","1684529721625939969","","BPJSKesehatanRI","in","","0","2","0","https://twitter.com/neversayneveer7/status/1684529721625939969","1106600674907713538","neversayneveer7"
"1684461830457237504","Thu Jul 27 11:31:41 +0000 2023","0","@BPJSKesehatanRI Min anak saya sedang di rawat di RSUD sekitar jakarta barat dan kondisinya urgency harus di opname karena saya dan istri menggunakan BPJS PB1 dri pemerinth anak saya belum di daftarkan jadi dri pihak RS di suruh untuk urus ke dinas sosial di kota pemalang sesuai domisili","1684526972695883777","","BPJSKesehatanRI","in","","0","2","0","https://twitter.com/ha_dist/status/1684526972695883777","376684546","ha_dist"
"1684526575797276673","Thu Jul 27 11:30:07 +0000 2023","0","@BPJSKesehatanRI halo min masa untuk rujukan tingkat lanjut di bpjs brp lama?","1684526575797276673","","BPJSKesehatanRI","in","☄neverland","0","1","0","https://twitter.com/medell_/status/1684526575797276673","457215531","medell_"
"1684522143420383233","Thu Jul 27 11:20:25 +0000 2023","0","@BPJSKesehatanRI Apa yang dirubah ya min?","1684524133684764673","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/rawonuenakk/status/1684524133684764673","1629460749792985088","rawonuenakk"
"1684522143420383233","Thu Jul 27 11:12:30 +0000 2023","0","@BPJSKesehatanRI karna suami udah ga kerja lagi ini cara aktifin kembali gimana ya min? Saya mau urus buat berobat anak. https://t.co/ptIzNXm0ao","1684522143420383233","https://pbs.twimg.com/media/F2Cf9gkaEAABD1c.jpg","BPJSKesehatanRI","in","","0","2","0","https://twitter.com/rawonuenakk/status/1684522143420383233","1629460749792985088","rawonuenakk"
"1684521980685582337","Thu Jul 27 11:11:51 +0000 2023","0","@BPJSKesehatanRI min kenapa ya call center 165 pas ditelpon nomor yang anda tuju tidak ada terus dari kemareen?","1684521980685582337","","BPJSKesehatanRI","in","Jawa Barat, Indonesia","0","1","0","https://twitter.com/DepiM_/status/1684521980685582337","1662892429","DepiM_"
"1684520239378345985","Thu Jul 27 11:04:56 +0000 2023","0","@BPJSKesehatanRI mau tanya tanggal transfer tiap bulan bpjs kapan kalau telat apakah ada denda? Denda berapa?","1684520239378345985","","BPJSKesehatanRI","in","Jakarta","0","2","0","https://twitter.com/trioalamsyah/status/1684520239378345985","251652521","trioalamsyah"
"1684325739829813248","Thu Jul 27 10:44:26 +0000 2023","0","@BPJSKesehatanRI Thx min infonya.Sehat Selalu","1684515080757735424","","BPJSKesehatanRI","in","Madiun, Indonesia","0","0","0","https://twitter.com/tantitant86/status/1684515080757735424","1407247245615927298","tantitant86"
"1684515070263558145","Thu Jul 27 10:44:24 +0000 2023","0","@BPJSKesehatanRI min di Aplikasi Mobile JKN kenapa ada data adik saya juga ya? Padahal beda KK dan masing2 sudah berkelurga dan terdapat info non aktif di akhir bulan tapi setiap ganti bulan tidak juga hilang.","1684515070263558145","","BPJSKesehatanRI","in","Jakarta","0","0","0","https://twitter.com/kemalaw/status/1684515070263558145","51113238","kemalaw"
"1684257115127566336","Thu Jul 27 10:17:17 +0000 2023","1","@BPJSKesehatanRI apakah benar yg dpt pap smear bpjs hanya kusus yg sudah menikah saja?","1684508245434703873","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/cuteharry_1D/status/1684508245434703873","1698920420","cuteharry_1D"
"1684504208500981762","Thu Jul 27 10:01:14 +0000 2023","0","@BPJSKesehatanRI halo min mau tanya. BPJS adik saya non aktif karena premi. Padahal dri kantorny tiap bulan ada pemotongan untuk BPJS kes. Sekarang adik saya gak bisa pakai BPJS nya untuk rencana lahiran. Ada solusi gak min harus bagaimana dan kemana?","1684504208500981762","","BPJSKesehatanRI","in","Tangerang, Indonesia","0","1","0","https://twitter.com/Neng_Titie/status/1684504208500981762","206486289","Neng_Titie"
"1684488130093813761","Thu Jul 27 09:53:52 +0000 2023","0","@BPJSKesehatanRI Syukurlah. Baiklah min kalo gitu makasii lagi yaa hehe","1684502356355067905","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/halfplstc/status/1684502356355067905","1625628564304560129","halfplstc"
"1684488130093813761","Thu Jul 27 09:49:31 +0000 2023","0","@BPJSKesehatanRI Eh mau tanya lagi deh min hehe. Jadi ibu saya emang tiap bulan tuh pake BPJS untuk pengobatan gitu min. Kalo misalkan yang tunggakan itu belum bisa segera dilunasi nih kira-kira bakal ada masalah sama pengobatan nantinya gak ya?","1684501260454748161","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/halfplstc/status/1684501260454748161","1625628564304560129","halfplstc"
"1684488130093813761","Thu Jul 27 09:21:54 +0000 2023","0","@BPJSKesehatanRI Oh gituuu baiklah kalo gituu makasi min","1684494311851970561","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/halfplstc/status/1684494311851970561","1625628564304560129","halfplstc"
"1684491447545004032","Thu Jul 27 09:10:32 +0000 2023","0","@BPJSKesehatanRI kak nik saya terdaftar atas nama orang lain saya mau daftar bpjs kesehatan jadi gabisa gimana solusinya?","1684491447545004032","","BPJSKesehatanRI","in","sby","0","1","0","https://twitter.com/depikana/status/1684491447545004032","106001974","depikana"
"1684488288084852736","Thu Jul 27 08:57:58 +0000 2023","0","@BPJSKesehatanRI mohon ditindaklanjuti. Saya 2x mendapatkan telp mengaku dr BPJS kesehatan. Minta data2 alasannya BPJS saya akan dinonaktifkan krn ada pemakaian obat2an mengandung narkotika kl tdk diksh data akan dilaporkan ke polisi","1684488288084852736","","BPJSKesehatanRI","in","ÜT: -6.303824,106.80161","0","0","0","https://twitter.com/mamiarlino/status/1684488288084852736","94051969","mamiarlino"
"1684488130093813761","Thu Jul 27 08:57:21 +0000 2023","0","@BPJSKesehatanRI min mau tanya. Kalo peserta PBI apakah kena iuran juga? Kok BPJS ibu saya PBI (APBN) tapi punya tunggakan iuran ya?","1684488130093813761","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/halfplstc/status/1684488130093813761","1625628564304560129","halfplstc"
"1684059816896135173","Thu Jul 27 08:28:06 +0000 2023","0","@BPJSKesehatanRI Ini cara cek nomor VA gimana ya min? Ngubek2 aplikasi engga ada engga se simple Shopee Mau bayar via BCA coba dengan input kode 88888 + 11 digit akhir nomor anggota keterangan error tdk terdaftar","1684480769446776832","","BPJSKesehatanRI","in","","1","3","0","https://twitter.com/elonyoublockme/status/1684480769446776832","1603744530263855104","elonyoublockme"
"1684459378915823617","Thu Jul 27 08:13:12 +0000 2023","0","@BPJSKesehatanRI @segomambhu Utk daftar online gimana caranya min","1684477022272389120","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/Zidane67012126/status/1684477022272389120","1516895746473095168","Zidane67012126"
"1684470246684655616","Thu Jul 27 07:46:17 +0000 2023","0","@BPJSKesehatanRI untuk syarat pendaftaran baru untuk karyawan apa aja min?","1684470246684655616","","BPJSKesehatanRI","in","Karawang, Jawa Barat","0","0","0","https://twitter.com/queseraserahh/status/1684470246684655616","1078485064978071552","queseraserahh"
"1684409498503614465","Thu Jul 27 07:46:12 +0000 2023","0","@BPJSKesehatanRI email sy sudah ada dan sudah betul dan sy blmnya sudah kirim kartu peserta yg punya sy udh bisa dan udh masuk punya anak sy yg gk bisa padahal aktif status pesertanya","1684470228011581441","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/intan_diamant/status/1684470228011581441","338884323","intan_diamant"
"1684459378915823617","Thu Jul 27 07:31:25 +0000 2023","0","@BPJSKesehatanRI Bedanya PBPU sama PBI apa ya? Untuk mengajukan ke dinsos bagaimana caranya?","1684466504618885122","","BPJSKesehatanRI","in","Possay","0","1","0","https://twitter.com/segomambhu/status/1684466504618885122","1554484903546585088","segomambhu"
"1608710370893660162","Thu Jul 27 07:21:49 +0000 2023","0","@BPJSKesehatanRI kalau peralihan PBPU Mandiri menjadi PBI APBN apakah bisa?","1684464088448212993","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/Mrthaay/status/1684464088448212993","844390515680264192","Mrthaay"
"1684461830457237504","Thu Jul 27 07:12:52 +0000 2023","1","yang pada akhirnya meningkatkan efisiensi biaya dan mempermudah aksesibilitas bagi seluruh masyarakat Indonesia ungkap Edwin. #BPJSKesehatan #GotongRoyong #Inisiatif #MakinMudah #MakinCepat #SemuaSetara #BeritaKita","1684461836723527680","","BPJSKesehatanRI","in","Indonesia","0","0","0","https://twitter.com/BPJSKesehatanRI/status/1684461836723527680","1522337929","BPJSKesehatanRI"
"1684461830457237504","Thu Jul 27 07:12:51 +0000 2023","2"," Kami berfokus pada penerapan teknologi cloud dalam skala ekspansi karena teknologi ini menawarkan otomasi dan fleksibilitas dalam proses administrasi --","1684461834752110594","","BPJSKesehatanRI","in","Indonesia","0","3","0","https://twitter.com/BPJSKesehatanRI/status/1684461834752110594","1522337929","BPJSKesehatanRI"
"1684461830457237504","Thu Jul 27 07:12:51 +0000 2023","0","menjelaskan bagaimana teknologi cloud telah memberikan kontribusi besar dalam menciptakan sistem kesehatan yang inklusif bagi masyarakat Indonesia.","1684461832428572672","","BPJSKesehatanRI","in","Indonesia","0","1","0","https://twitter.com/BPJSKesehatanRI/status/1684461832428572672","1522337929","BPJSKesehatanRI"
"1684459378915823617","Thu Jul 27 07:03:06 +0000 2023","0","@BPJSKesehatanRI Min cara buat Kartu Indonesia Sehat secara online bagaimana?","1684459378915823617","","BPJSKesehatanRI","in","Possay","0","1","0","https://twitter.com/segomambhu/status/1684459378915823617","1554484903546585088","segomambhu"
"1684409042117226497","Thu Jul 27 06:47:52 +0000 2023","0","@BPJSKesehatanRI yg kyk gn apakah sy harus ngurus d kantor BPJS lgsg? krn sy byk agenda &amp; smwnya biasanya sy urus online. Td sy nanya ke call center &amp; pengaduan mobile app tp responnya tdk ada.","1684455544831217664","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/2k80525/status/1684455544831217664","4848950326","2k80525"
"1684409498503614465","Thu Jul 27 06:46:40 +0000 2023","0","@BPJSKesehatanRI sudah kak aktif semua ada 2 peserta sy dan anak sy yg punya sy bisa di download punya anak sy gk bisa mohon solusinya.","1684455242082164736","","BPJSKesehatanRI","in","","0","2","0","https://twitter.com/intan_diamant/status/1684455242082164736","338884323","intan_diamant"
"1684385978193162241","Thu Jul 27 06:41:40 +0000 2023","0","@BPJSKesehatanRI Hallo kak barusan saya daftar bpjs mandiri sudah selesai dan tinggal bayar biaya peserta akan tetapi tagihan tidak keluar gimana ya","1684453986999717888","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/G0R_0/status/1684453986999717888","1141088048924389377","G0R_0"
"1684211989579530242","Thu Jul 27 06:20:06 +0000 2023","0","@BPJSKesehatanRI @BPJSTKinfo bgmn kabar y d DM d berbagai sosial media tidak ada tanggapan sekali","1684448559775760385","","BPJSKesehatanRI","in","","0","0","0","https://twitter.com/Sableng03381826/status/1684448559775760385","1166511453571956736","Sableng03381826"
"1684385978193162241","Thu Jul 27 06:16:18 +0000 2023","0","@BPJSKesehatanRI Min saya mau cek nomor bpjs gimana ya?","1684447600307732481","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/estehenjoyer/status/1684447600307732481","1652453573303889920","estehenjoyer"
"1684413979765145601","Thu Jul 27 05:53:40 +0000 2023","0","@BPJSKesehatanRI Caranya gimana ya? Ini saya cuma mau daftar akun kok :(","1684441905751547905","","BPJSKesehatanRI","in","02 L","0","1","0","https://twitter.com/fukurawr/status/1684441905751547905","792166524240797697","fukurawr"
"1684409042117226497","Thu Jul 27 05:52:52 +0000 2023","0","@BPJSKesehatanRI tdk ada yg melakukan perubahan data krn klo sy kan udh ditanggung perusahaan sdg smw urusan BPJS ortu itu sy yg pegang &amp; sy gk merasa kenal dgn nama2 yg td disebutkan staf call center yg trdftr di kepesertaan ortu sy. Kok lucu gt tiba2 ada 2 nama asing yg masuk ","1684441705645330432","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/2k80525/status/1684441705645330432","4848950326","2k80525"
"1684408669532995585","Thu Jul 27 05:47:20 +0000 2023","0","@BPJSKesehatanRI @saidmazmur Min 165 kok gabisa dihubungi ya","1684440312020897792","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/this_marlin/status/1684440312020897792","334052837","this_marlin"
"1684211989579530242","Thu Jul 27 05:29:16 +0000 2023","0","@BPJSKesehatanRI Untuk menambah faskes gigi di mobile jkn caranya bagaimana min?","1684435765194010625","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/adaakudisiny/status/1684435765194010625","1418902642697379846","adaakudisiny"
"1684435547450908674","Thu Jul 27 05:28:24 +0000 2023","0","@BPJSKesehatanRI min ada kesalahan perubahan data terkait faskes tingkat I.. Bagaimana membatalkan perubahan data yg diajukan melalui mobile JKN?","1684435547450908674","","BPJSKesehatanRI","in","Tanjung Pinang","0","1","0","https://twitter.com/sicupu_kepo/status/1684435547450908674","316205112","sicupu_kepo"
"1684427618756743168","Thu Jul 27 04:56:54 +0000 2023","0","@BPJSKesehatanRI cek dm min","1684427618756743168","","BPJSKesehatanRI","in","Yogyakarta, Indonesia","0","1","0","https://twitter.com/kurniawante/status/1684427618756743168","259775861","kurniawante"
"1683452510240133120","Thu Jul 27 04:32:47 +0000 2023","0","@BPJSKesehatanRI Hallo min sorry mau nanya jika sebelumnya peserta PPU mau berubah menjadi PBPU kemarin uda isi chat via wa dan sudah isi form. Untuk proses selanjutnya gimana ya min? Terima kasih","1684421550039265282","","BPJSKesehatanRI","in","","0","2","0","https://twitter.com/neversayneveer7/status/1684421550039265282","1106600674907713538","neversayneveer7"
"1684059816896135173","Thu Jul 27 04:32:43 +0000 2023","0","@BPJSKesehatanRI Lalu untuk bayar secara manual opsinya apa saja ya? Karena mau Transfer via Virtual Account jg kendala","1684421536273547265","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/elonyoublockme/status/1684421536273547265","1603744530263855104","elonyoublockme"
"1684211989579530242","Thu Jul 27 04:23:33 +0000 2023","0","@BPJSKesehatanRI Ketika mendaftar JKN mobile nomor sudah terdaftar terus bagaimana solusinya","1684419227388878848","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/wachiedna2/status/1684419227388878848","1135866186","wachiedna2"
"1684414509958696965","Thu Jul 27 04:04:48 +0000 2023","0","@BPJSKesehatanRI izin bertanya 1. Kartu saya sudah non aktif karena sebelumnya kerja di perusahaan dan resign bagaimana di aktifkan kembalinya? 2. Suami saya belum punya bpjs kesehatan apakah bisa daftar online?","1684414509958696965","","BPJSKesehatanRI","in","","0","2","0","https://twitter.com/nss1922/status/1684414509958696965","1419154008371982338","nss1922"
"1608710370893660162","Thu Jul 27 03:57:28 +0000 2023","0","@BPJSKesehatanRI siang min saya peserta bpjs kesehatan PU yg sdh tidak aktif kmrn sdh coba reaktifasi MANDIRI dan sdh proses dgn status penangguhan bembayaran tp ternyata suami peserta bpjs kesehatan PBI APBN. apakah sy jg harus ganti segmen PBI APBN? Bgmn prosedurnya ya?","1684412663592529920","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/Mrthaay/status/1684412663592529920","844390515680264192","Mrthaay"
"1684409498503614465","Thu Jul 27 03:44:53 +0000 2023","0","@BPJSKesehatanRI halo kak admin mau tanya kok sy tidak bisa kirim kartu bpjs kesehatan ke email lewat mobile jkn ya? ada 2 peserta sy dan anak sy punya saya bisa pas mau kirim yg punya anak sy kok gk bisa? mohon bantuannya","1684409498503614465","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/intan_diamant/status/1684409498503614465","338884323","intan_diamant"
"1684405410751713280","Thu Jul 27 03:28:39 +0000 2023","0","@BPJSKesehatanRI tolong cek dm min","1684405410751713280","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/akusiapasih07/status/1684405410751713280","1137695745618788352","akusiapasih07"
"1684385978193162241","Thu Jul 27 03:25:57 +0000 2023","0","@BPJSKesehatanRI Mohon infonya bila keadaan urgent dapatkan kartu bpjs digunakan bila masa aktif belum 14 hari thanks","1684404730922156034","","BPJSKesehatanRI","in","Makassar, Indonesia","0","0","0","https://twitter.com/samingin_redjo/status/1684404730922156034","1679394205456809984","samingin_redjo"
"1684359603713380353","Thu Jul 27 03:20:32 +0000 2023","0","@BPJSKesehatanRI Udah min gini doang balesannya udah uninstall ulang apk ttp gabisa . https://t.co/HWlPHIrzPn","1684403369069408257","https://pbs.twimg.com/media/F2Az7wIagAERBvu.jpg","BPJSKesehatanRI","in","Tangerang, Indonesia","0","2","0","https://twitter.com/oktavia_audri/status/1684403369069408257","1406656037893992450","oktavia_audri"
"1684402358451834881","Thu Jul 27 03:16:31 +0000 2023","0","@BPJSKesehatanRI min ini otp nya ga masuk2 udah ribuan kali https://t.co/cEgYEajfkh","1684402358451834881","https://pbs.twimg.com/media/F2Ay-VZaQAAwRim.jpg","BPJSKesehatanRI","in","shiganshina","0","1","0","https://twitter.com/jihoonsquirtle/status/1684402358451834881","1362658757579137024","jihoonsquirtle"
"1684390154348429314","Thu Jul 27 02:28:01 +0000 2023","0","@BPJSKesehatanRI mohon bantuannya untuk mengetahui no kartu BPJS Kesehatan mau bayar iuran sudah saya DM. Trims","1684390154348429314","","BPJSKesehatanRI","in","","0","1","0","https://twitter.com/Karel63278199/status/1684390154348429314","1406993963211313152","Karel63278199"
"1684385978193162241","Thu Jul 27 02:11:29 +0000 2023","1","Hal ini dilakukan agar memberikan pemahaman yang sama antara BPJS Kesehatan dengan mitra fasilitas kesehatan demi menghasilkan kesan positif ke masyarakat terkait layanan Program JKN. #BPJSKesehatan #GotongRoyong #Inisiatif #MakinMudah #MakinCepat #SemuaSetara #BeritaKita","1684385991203897344","","BPJSKesehatanRI","in","Indonesia","0","1","0","https://twitter.com/BPJSKesehatanRI/status/1684385991203897344","1522337929","BPJSKesehatanRI"
"1684385978193162241","Thu Jul 27 02:11:28 +0000 2023","1","Ketua Tim Casemix Rumah Sakit Umum Daerah (RSUD) Sele Be Solu Kota Sorong Melin Riko mengatakan kegiatan cerdas cermat yang dilakukan dengan melibatkan fasilitas kesehatan sangat bagus.","1684385988150448128","","BPJSKesehatanRI","in","Indonesia","0","1","0","https://twitter.com/BPJSKesehatanRI/status/1684385988150448128","1522337929","BPJSKesehatanRI"
